date;project;readthroughput;writethroughput
2023-11-24T23:15:55+01:00;hpk;476896;83326
2023-11-24T23:20:55+01:00;hpk;469030;78827
2023-11-24T23:25:46+01:00;hpk;483911;88301
2023-11-24T23:30:36+01:00;hpk;439792;89576
2023-11-24T23:35:26+01:00;hpk;415401;86821
2023-11-24T23:40:17+01:00;hpk;489502;80879
2023-11-24T23:45:12+01:00;hpk;485030;88521
2023-11-24T23:50:06+01:00;hpk;479239;88909
2023-11-24T23:55:03+01:00;hpk;413069;88964
2023-11-24T23:59:59+01:00;hpk;418092;80716
