date;project;readthroughput;writethroughput
2023-11-10T16:05:51+01:00;ksi;4576.49;12.43
2023-11-10T16:07:34+01:00;ksi;4314.36;9.70
2023-11-10T16:09:15+01:00;ksi;4416.13;14.63
2023-11-10T16:10:49+01:00;ksi;4613.01;14.82
2023-11-10T16:12:36+01:00;ksi;4330.90;15.08
2023-11-10T16:14:24+01:00;ksi;4231.24;22.30
2023-11-10T16:15:56+01:00;ksi;4336.10;9.07
2023-11-10T16:17:35+01:00;ksi;4340.84;10.47
2023-11-10T16:19:17+01:00;ksi;4022.06;16.04
2023-11-10T16:20:59+01:00;ksi;4259.86;9.83
