date;project;readthroughput;writethroughput
2023-11-18T14:55:34+01:00;slurm;389063;103596
2023-11-18T14:57:42+01:00;slurm;403803;79151
2023-11-18T14:59:42+01:00;slurm;416701;85393
2023-11-18T15:01:44+01:00;slurm;404250;84466
2023-11-18T15:03:56+01:00;slurm;460710;74770
2023-11-18T15:05:51+01:00;slurm;411609;90242
2023-11-18T15:07:54+01:00;slurm;398130;83526
2023-11-18T15:09:58+01:00;slurm;401965;82847
2023-11-18T15:12:01+01:00;slurm;456846;83908
2023-11-18T15:14:10+01:00;slurm;398811;79459
